domain,schema,table,table_purpose,column,data_type,nullable,default,primary_key,unique,references,introduced_by
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,institution_id,uuid,false,,false,false,public.institutions(id),20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,campus_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,student_id,uuid,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,operation,text,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,correlation_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,idempotency_key,text,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,source_submission_id,text,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,request_payload,jsonb,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,request_hash,text,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,request_status,public.business_request_status,false,'received',false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,result_payload,jsonb,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_profile_requests,Idempotent intake/update request evidence.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,campus_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,student_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,program_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,academic_year_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,start_term_id,uuid,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,end_term_id,uuid,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,cohort_code,text,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,registration_status,public.program_registration_status,false,'pending',false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,current_term_sequence,integer,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,created_by,uuid,true,,false,false,auth.users(id),20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,student_program_registrations,Stores student program registrations records for the academic operations model.,updated_by,uuid,true,,false,false,auth.users(id),20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,id,uuid,false,gen_random_uuid(),true,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,institution_id,uuid,false,,false,false,public.institutions(id),20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,campus_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,student_number,text,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,full_name,text,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,date_of_birth,date,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,cnic_hash,text,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,primary_email,text,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,status,public.student_status,false,'applicant',false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,admitted_on,date,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,metadata,jsonb,false,CAST('{}' AS jsonb),false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,created_by,uuid,true,,false,false,auth.users(id),20260717000400_phase2_students_documents_enrollment.sql
Students & documents,public,students,Canonical tenant-scoped student identity.,updated_by,uuid,true,,false,false,auth.users(id),20260717000400_phase2_students_documents_enrollment.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,campus_id,uuid,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,staff_profile_id,uuid,false,,false,false,public.staff_profiles(id),20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,offering_id,uuid,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,section_id,uuid,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,role_label,text,false,'teacher',false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,valid_from,date,true,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,valid_to,date,true,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,status,public.assignment_status,false,'active',false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Curriculum & scheduling,public,teacher_assignments,Stores teacher assignments records for the academic operations model.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,academic_year_id,uuid,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,code,text,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,name,text,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,term_type,public.term_type,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,sequence_number,integer,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,starts_on,date,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,ends_on,date,false,,false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,status,public.record_status,false,'draft',false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,created_by,uuid,true,,false,false,auth.users(id),20260717000100_phase2_foundation_and_tenancy.sql
Institution & configuration,public,terms,Stores terms records for the academic operations model.,updated_by,uuid,true,,false,false,auth.users(id),20260717000100_phase2_foundation_and_tenancy.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,enrollment_request_item_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,requested_section_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,conflicting_enrollment_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,requested_schedule_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,conflicting_schedule_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,evidence,jsonb,false,CAST('{}' AS jsonb),false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,timetable_conflict_evidence,Stores timetable conflict evidence records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,transcript_request_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,transcript_document_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,recipient_email,text,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,outbox_id,uuid,true,,false,false,ops.notification_outbox(id),20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,delivery_status,ops.delivery_status,false,'pending',false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,provider_message_id,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,delivered_at,timestamptz,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_delivery_records,Stores transcript delivery records records for the academic operations model.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,institution_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,transcript_request_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,document_version,integer,false,1,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,google_doc_id,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,pdf_drive_file_id,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,pdf_file_url,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,checksum_sha256,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,generated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_documents,Stores transcript documents records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,id,uuid,false,gen_random_uuid(),true,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,institution_id,uuid,false,,false,false,public.institutions(id),20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,campus_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,student_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,requested_by_auth_user_id,uuid,true,,false,false,auth.users(id),20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,recipient_email,text,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,purpose,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,correlation_id,uuid,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,idempotency_key,text,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,request_status,public.transcript_request_status,false,'requested',false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,reference_number,text,false,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,verification_code,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,authorized_at,timestamptz,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,completed_at,timestamptz,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,error_code,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,sanitized_error_message,text,true,,false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Transcripts,public,transcript_requests,Idempotent transcript-generation requests.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000600_phase2_documents_reporting_operations.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,id,uuid,false,gen_random_uuid(),true,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,institution_id,uuid,false,,false,false,public.institutions(id),20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,version,integer,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,effective_from,date,false,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,effective_to,date,true,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,reference_prefix,text,false,'TR',false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,disclaimer,text,true,,false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,template_configuration,jsonb,false,CAST('{}' AS jsonb),false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,status,public.record_status,false,'draft',false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Institution & configuration,public,transcript_settings,Stores transcript settings records for the academic operations model.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000300_phase2_academic_configuration_curriculum.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,id,uuid,false,gen_random_uuid(),true,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,institution_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,campus_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,student_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,enrollment_request_item_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,course_offering_id,uuid,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,preferred_section_id,uuid,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,position_number,bigint,false,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,waitlist_status,public.waitlist_entry_status,false,'waiting',false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,queued_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,promoted_at,timestamptz,true,,false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,created_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
Enrollment,public,waitlist_entries,Ordered waitlist state for full offerings.,updated_at,timestamptz,false,"timezone('utc', now())",false,false,,20260717000400_phase2_students_documents_enrollment.sql
